calm_window,calm_percentile,sigma,tick,ofi,impact,fold,n,n_wins,sum_net,sum_sq,net_mean_pct,win_rate,sd_net_pct,t_stat
3600,25.0,3.0,20.0,0.4,5.0,-1,8,7,9.84544673712799,22.29856178693718,1.2306808421409987,0.875,1.2060537245338712,2.8861824353325702
3600,25.0,6.0,20.0,0.8,3.0,-1,7,7,10.602349091556224,19.036323910357584,1.5146212987937464,1.0,0.7044832809750229,5.688298637128317
7200,15.0,5.0,20.0,0.6,2.0,-1,3,3,6.265883462122171,18.26335621609306,2.0886278207073903,1.0,1.60876625023562,2.2486856018002768
7200,25.0,4.0,10.0,0.6,5.0,-1,315,312,465.5070951271341,750.6638811519861,1.4778003019909018,0.9904761904761905,0.44699048634840866,58.67765482989909
7200,40.0,3.0,5.0,0.4,5.0,-1,580,574,1028.194509801161,1951.9737085065603,1.7727491548295882,0.9896551724137931,0.4724586781030736,90.36441746847329
7200,25.0,4.0,20.0,0.4,2.0,-1,9,9,16.525222353864017,37.95131389339278,1.8361358170960018,1.0,0.9752410755800052,5.648252098089685
1800,15.0,3.0,10.0,0.4,3.0,-1,217,216,331.71936839844705,546.9443792295832,1.5286606838638113,0.9953917050691244,0.42956708764809987,52.42156272837698
3600,25.0,5.0,5.0,0.8,3.0,-1,337,336,494.5795113805217,776.8617155530283,1.4675949892597082,0.9970326409495549,0.3896705830251726,69.139072536563
3600,25.0,6.0,5.0,0.6,2.0,-1,399,397,651.4661715303048,1131.1250127793778,1.6327472970684331,0.9949874686716792,0.41165611740793756,79.22656881837719
1800,40.0,6.0,20.0,0.4,3.0,-1,14,13,21.51497282531728,64.88920437916977,1.5367837732369485,0.9285714285714286,1.5646415971910745,3.67503865890391
3600,40.0,3.0,20.0,0.4,5.0,-1,19,16,24.223058822411474,63.91820183032625,1.2748978327584986,0.8421052631578947,1.3547504205336993,4.101973863306935
1800,40.0,4.0,10.0,0.6,3.0,-1,477,472,707.7039721573614,1161.681041334914,1.4836561261160615,0.989517819706499,0.48440318379262703,66.8937364415826
1800,40.0,4.0,20.0,0.4,2.0,-1,15,14,22.416839336090817,65.72359952851431,1.4944559557393877,0.9333333333333333,1.5171076916723671,3.815156339915985
7200,15.0,5.0,20.0,0.4,5.0,-1,3,3,6.265883462122171,18.26335621609306,2.0886278207073903,1.0,1.60876625023562,2.2486856018002768
3600,15.0,6.0,20.0,0.4,2.0,-1,2,2,3.355999861880772,6.783383131460547,1.677999930940386,1.0,1.0733198940617228,2.2109440746660987
3600,25.0,3.0,10.0,0.8,5.0,-1,296,295,431.6065647862455,668.0766540477431,1.4581302864400185,0.9966216216216216,0.3623747012280384,69.22840343531436
7200,15.0,3.0,10.0,0.4,5.0,-1,198,197,296.7238904533025,479.07672261842663,1.4986055073399116,0.9949494949494949,0.41790306982049713,50.45966443178696
1800,15.0,5.0,5.0,0.8,5.0,-1,218,217,327.13257448537394,536.6058356462449,1.5006081398411648,0.9954128440366973,0.4589510760062187,48.275763639784046
3600,25.0,6.0,5.0,0.8,3.0,-1,337,336,493.58401965084306,773.1650009439045,1.464641007866003,0.9970326409495549,0.38668926299920864,69.53188874877003
7200,15.0,4.0,20.0,0.6,3.0,-1,3,3,6.269399119236536,18.26571868263605,2.0897997064121787,1.0,1.6068494397227708,2.252631254470806
1800,40.0,5.0,20.0,0.6,5.0,-1,15,14,22.331843963444054,65.56045209600893,1.488789597562937,0.9333333333333333,1.5192346548000213,3.795369793040359
1800,25.0,5.0,5.0,0.4,2.0,-1,446,443,785.7672503605656,1471.01675765572,1.7618099783869186,0.9932735426008968,0.44125504174685526,84.3212069132409
1800,15.0,5.0,10.0,0.6,2.0,-1,217,216,329.8763516441862,541.6797575822201,1.520167519097632,0.9953917050691244,0.4314727282823176,51.900072551023094
1800,15.0,5.0,10.0,0.4,2.0,-1,217,216,331.50068789827026,546.2048993814043,1.5276529396233653,0.9953917050691244,0.42918365137072406,52.433807671076785
7200,25.0,3.0,20.0,0.4,3.0,-1,9,9,16.50847118153618,37.94027907822547,1.8342745757262422,1.0,0.978468836104675,5.6239131223490935
1800,25.0,4.0,10.0,0.8,3.0,-1,320,317,468.1198877702038,747.9316658455891,1.4628746492818867,0.990625,0.4448625204204632,58.824234601985076
1800,15.0,3.0,10.0,0.8,5.0,-1,190,189,282.3362123484388,456.54409901402187,1.4859800649917831,0.9947368421052631,0.44244460292915433,46.294658189695916
1800,25.0,3.0,10.0,0.8,3.0,-1,320,317,468.1198877702038,747.9316658455891,1.4628746492818867,0.990625,0.4448625204204632,58.824234601985076
3600,40.0,6.0,10.0,0.4,2.0,-1,537,533,802.8304586031413,1299.2685673967858,1.495028786970468,0.9925512104283054,0.4297993299733009,80.60666699183373
7200,15.0,3.0,20.0,0.8,3.0,-1,2,2,5.071476222021984,13.40032766808849,2.535738111010992,1.0,0.7351136870044693,4.878259363978181
3600,40.0,3.0,5.0,0.6,3.0,-1,645,640,1066.4149062772522,1906.8458437788938,1.6533564438407011,0.9922480620155039,0.472343645755659,88.8972389193605
1800,15.0,3.0,5.0,0.6,3.0,-1,269,268,451.41215923949494,816.2050055427259,1.6781121161319514,0.9962825278810409,0.4679456203004486,58.81684519025963
7200,15.0,5.0,5.0,0.8,3.0,-1,206,205,298.1222256253679,467.20379000627304,1.4471952700260577,0.9951456310679612,0.417674836717888,49.7304550399774
3600,40.0,4.0,10.0,0.8,5.0,-1,471,468,685.9126427791094,1073.9475953351937,1.456290112057557,0.9936305732484076,0.3996269428458466,79.086725356742
1800,40.0,5.0,5.0,0.4,5.0,-1,615,610,1050.7233090376246,1932.304041790509,1.708493185427032,0.991869918699187,0.47262250627441615,89.64713401630084
3600,15.0,3.0,10.0,0.4,5.0,-1,186,186,288.26444478168116,472.98000810541646,1.5498088429122643,1.0,0.3765075821035681,56.138509820019266
1800,15.0,3.0,10.0,0.6,3.0,-1,217,216,329.98852205762796,542.050517074772,1.5206844334452903,0.9953917050691244,0.431631853841387,51.89858052900599
1800,15.0,6.0,5.0,0.8,3.0,-1,218,217,326.1808060321114,533.3659623590378,1.496242229505098,0.9954128440366973,0.4570011743563121,48.340689288180116
1800,40.0,4.0,10.0,0.8,3.0,-1,420,415,605.7252814186434,962.4230928784842,1.4422030509967698,0.9880952380952381,0.46047667517325513,64.18645918393284
3600,40.0,3.0,20.0,0.6,2.0,-1,19,17,25.720337758672734,62.371476494771514,1.353701987298565,0.8947368421052632,1.2372416488316509,4.769197810206853
7200,40.0,6.0,20.0,0.4,2.0,-1,17,14,22.42485267783985,55.78372874218916,1.319108981049403,0.8235294117647058,1.2797193094615724,4.250014530808244
1800,25.0,3.0,10.0,0.4,2.0,-1,362,359,546.3384313327985,898.1574196038066,1.5092221860022057,0.9917127071823204,0.45156342130929494,63.58998334655847
7200,40.0,3.0,10.0,0.4,5.0,-1,464,458,688.3367038260457,1115.9688284792999,1.4834842754871673,0.9870689655172413,0.4525716107737959,70.60811701053765
3600,25.0,5.0,10.0,0.4,3.0,-1,342,340,510.55082980304246,816.1468266251312,1.492838683634627,0.9941520467836257,0.3978564188371776,69.39042767589862
3600,25.0,4.0,20.0,0.6,2.0,-1,8,7,9.895178371557655,22.18387526636487,1.236897296444707,0.875,1.1919105845386622,2.935181471807761
7200,15.0,6.0,5.0,0.8,3.0,-1,206,205,297.1733628664794,464.2224605978554,1.442589140128541,0.9951456310679612,0.41627497122017887,49.738876269749206
1800,15.0,3.0,10.0,0.6,5.0,-1,217,216,329.98852205762796,542.050517074772,1.5206844334452903,0.9953917050691244,0.431631853841387,51.89858052900599
1800,40.0,6.0,5.0,0.8,5.0,-1,514,509,735.4610212595792,1159.2102892878415,1.4308580180147454,0.9902723735408561,0.45642476642910473,71.07369577484843
1800,25.0,4.0,10.0,0.4,5.0,-1,362,359,545.8774646775544,896.2984162239491,1.5079487974518078,0.9917127071823204,0.45012509743911033,63.73935320357463
1800,15.0,3.0,10.0,0.4,5.0,-1,217,216,331.71936839844705,546.9443792295832,1.5286606838638113,0.9953917050691244,0.42956708764809987,52.42156272837698
3600,25.0,5.0,10.0,0.8,3.0,-1,296,295,431.6065647862455,668.0766540477431,1.4581302864400185,0.9966216216216216,0.3623747012280384,69.22840343531436
3600,40.0,4.0,10.0,0.4,5.0,-1,539,534,808.0017859541415,1313.3794669997455,1.499075669673732,0.9907235621521335,0.43568441356230836,79.8814454160692
1800,40.0,5.0,20.0,0.6,3.0,-1,15,14,22.331843963444054,65.56045209600893,1.488789597562937,0.9333333333333333,1.5192346548000213,3.795369793040359
7200,15.0,6.0,20.0,0.6,3.0,-1,2,2,5.931649118215473,18.15164361944632,2.9658245591077366,1.0,0.7479391610506301,5.60782150946291
1800,15.0,5.0,5.0,0.4,5.0,-1,270,269,479.0261710359304,901.1200767257286,1.7741710038367793,0.9962962962962963,0.4364683119555764,66.79202955094894
1800,40.0,6.0,20.0,0.6,3.0,-1,14,13,21.511794595969548,64.88797113091358,1.5365567568549676,0.9285714285714286,1.5648513763883922,3.6740031840933414
3600,40.0,5.0,10.0,0.4,3.0,-1,539,534,807.3207228850405,1311.4181879753828,1.4978121018275334,0.9907235621521335,0.43585458333077076,79.78295185465286
1800,15.0,4.0,10.0,0.8,3.0,-1,190,189,282.3362123484388,456.54409901402187,1.4859800649917831,0.9947368421052631,0.44244460292915433,46.294658189695916
7200,15.0,5.0,5.0,0.4,3.0,-1,240,239,422.5737433718652,788.3183691076057,1.760723930716105,0.9958333333333333,0.4304452626088624,63.3693066533188
3600,25.0,6.0,5.0,0.8,2.0,-1,337,336,493.58401965084306,773.1650009439045,1.464641007866003,0.9970326409495549,0.38668926299920864,69.53188874877003
1800,25.0,4.0,5.0,0.4,2.0,-1,446,443,798.4614610721021,1515.2670350916478,1.7902723342423814,0.9932735426008968,0.43910934210854136,86.10212161185814
3600,40.0,3.0,10.0,0.4,3.0,-1,540,535,808.8572980597837,1315.5603201640085,1.4978838852958958,0.9907407407407407,0.4392310870823196,79.24684084871528
1800,40.0,5.0,20.0,0.8,2.0,-1,11,10,15.483970979370449,40.627452796001336,1.4076337253973135,0.9090909090909091,1.3722861597482585,3.4020549403846596
7200,15.0,3.0,5.0,0.8,2.0,-1,206,205,299.04718651214347,470.4847050965212,1.451685371418172,0.9951456310679612,0.4211614548937252,49.47177507652245
3600,25.0,3.0,20.0,0.6,5.0,-1,8,7,9.895178371557655,22.18387526636487,1.236897296444707,0.875,1.1919105845386622,2.935181471807761
1800,25.0,3.0,5.0,0.4,2.0,-1,446,443,808.3412774677008,1552.7940894526057,1.8124243889410332,0.9932735426008968,0.4440281486734467,86.20189723261541
1800,25.0,6.0,10.0,0.8,2.0,-1,320,317,467.10691686318967,744.6991012111721,1.4597091151974677,0.990625,0.44390288445579706,58.823835992129176
7200,15.0,4.0,10.0,0.4,3.0,-1,198,197,296.61978289903516,478.6864538248723,1.4980797116112887,0.9949494949494949,0.41742730909961456,50.49945129826065
7200,25.0,3.0,20.0,0.4,2.0,-1,9,9,16.50847118153618,37.94027907822547,1.8342745757262422,1.0,0.978468836104675,5.6239131223490935
7200,25.0,3.0,5.0,0.4,3.0,-1,382,379,687.2424648793686,1308.8816856754818,1.7990640441868289,0.9921465968586387,0.43618628022543693,80.61322655061214
7200,40.0,5.0,10.0,0.4,3.0,-1,463,457,683.78202085806,1103.1045074612387,1.476851016972052,0.9870410367170627,0.449290770034891,70.72935295725586
3600,15.0,3.0,5.0,0.6,3.0,-1,211,211,360.3857072691867,652.3469916643596,1.7079891339771882,1.0,0.41868342176003365,59.257123553508315
7200,40.0,3.0,20.0,0.4,3.0,-1,20,17,24.477069307696027,57.58400269255476,1.2238534653848014,0.85,1.2058553766357811,4.538885170017658
3600,15.0,4.0,5.0,0.4,5.0,-1,213,213,397.5294777131941,771.4201754401302,1.8663355761182823,1.0,0.3730089825684825,73.02309667642065
1800,15.0,5.0,10.0,0.8,2.0,-1,190,189,282.3362123484388,456.54409901402187,1.4859800649917831,0.9947368421052631,0.44244460292915433,46.294658189695916
1800,25.0,4.0,10.0,0.4,2.0,-1,362,359,545.8774646775544,896.2984162239491,1.5079487974518078,0.9917127071823204,0.45012509743911033,63.73935320357463
3600,15.0,5.0,5.0,0.4,2.0,-1,213,213,396.45787524315676,767.1321868741458,1.8613045786063698,1.0,0.37114895842139733,73.19122251998812
7200,40.0,3.0,10.0,0.6,5.0,-1,461,455,680.1422973161195,1097.1105022072204,1.4753629009026454,0.9869848156182213,0.4512152417357043,70.20459849162525
1800,40.0,5.0,10.0,0.4,2.0,-1,480,475,713.8883681627689,1173.7974834216236,1.4872674336724352,0.9895833333333334,0.4836676212014871,67.36939888112623
3600,25.0,4.0,5.0,0.8,3.0,-1,337,336,495.77409915185103,781.4043202064588,1.4711397600945135,0.9970326409495549,0.39359201637553193,68.61555855791877
3600,15.0,6.0,20.0,0.8,3.0,-1,2,2,2.9349823934540025,4.9086403639557155,1.4674911967270012,1.0,0.7756155871391591,2.675740389294285
1800,25.0,4.0,20.0,0.8,5.0,-1,2,2,4.543681852404538,11.550897084031128,2.271840926202269,1.0,1.1083206648330437,2.898861630332848
3600,25.0,3.0,5.0,0.4,2.0,-1,401,399,729.7429470662801,1389.0995888027746,1.8198078480455862,0.9950124688279302,0.390856900526406,93.23520630958122
1800,15.0,5.0,5.0,0.6,3.0,-1,269,268,444.7076817671639,791.909137055163,1.6531884080563712,0.9962825278810409,0.4600598297563811,58.93647770759311
3600,40.0,3.0,10.0,0.6,3.0,-1,537,532,800.2489368429615,1296.2895856455923,1.4902214838788854,0.9906890130353817,0.43994026797526187,78.4954074260771
1800,25.0,6.0,10.0,0.6,5.0,-1,361,358,539.1270491846743,877.3776405070864,1.493426729043419,0.9916897506925207,0.4479301002772757,63.34717812949014
1800,40.0,5.0,5.0,0.8,3.0,-1,516,511,742.638383111301,1176.7334606338804,1.4392216726963198,0.9903100775193798,0.45775349427636286,71.42016889638238
7200,15.0,3.0,5.0,0.6,5.0,-1,238,237,394.27568430226125,704.4862239475474,1.6566205222784087,0.9957983193277311,0.46534336443429647,54.92094358785864
1800,15.0,3.0,5.0,0.8,2.0,-1,218,217,328.48189272916744,541.047022816769,1.5067976730695753,0.9954128440366973,0.46087110070028203,48.27293574415715
1800,40.0,3.0,20.0,0.8,2.0,-1,11,10,15.598016318198098,40.82750475124771,1.4180014834725545,0.9090909090909091,1.3678265413718835,3.4382860184368695
3600,25.0,6.0,10.0,0.4,2.0,-1,342,340,510.25427069029297,815.2457859703977,1.4919715517260028,0.9941520467836257,0.39779793406376596,69.36031742198678
7200,25.0,6.0,5.0,0.8,2.0,-1,336,333,481.88962475764436,756.2397916148806,1.4341953117787034,0.9910714285714286,0.44088090581521344,59.628879281348176
7200,15.0,5.0,10.0,0.6,2.0,-1,197,196,292.9777912456934,470.2041927234806,1.4871969098766165,0.9949238578680203,0.4194780948308297,49.7613667923409
3600,40.0,4.0,20.0,0.6,5.0,-1,18,16,25.564735895473135,62.13439229335191,1.420263105304063,0.8888888888888888,1.2325425921329067,4.888809583894398
3600,40.0,5.0,5.0,0.4,5.0,-1,646,641,1123.2780112534742,2075.131909294351,1.7388204508567713,0.9922600619195047,0.4348271176176107,101.63759447739618
1800,15.0,5.0,5.0,0.6,5.0,-1,269,268,444.7076817671639,791.909137055163,1.6531884080563712,0.9962825278810409,0.4600598297563811,58.93647770759311
1800,40.0,5.0,20.0,0.4,5.0,-1,15,14,22.320433910934945,65.55619110667446,1.488028927395663,0.9333333333333333,1.5199327939837188,3.791688209695949
1800,15.0,6.0,10.0,0.4,2.0,-1,217,216,330.37933218688033,542.488699432105,1.5224854017828586,0.9953917050691244,0.42758467391250254,52.451857641456705
7200,25.0,5.0,20.0,0.6,2.0,-1,9,9,16.52170669674965,37.94895142684979,1.835745188527739,1.0,0.9759167390218988,5.643140798161511
1800,25.0,4.0,5.0,0.6,2.0,-1,443,440,734.7026942150259,1316.1886871346392,1.6584710930361757,0.9932279909706546,0.4701629321976799,74.2440035976679
3600,15.0,5.0,20.0,0.6,3.0,-1,2,2,3.355999861880772,6.783383131460547,1.677999930940386,1.0,1.0733198940617228,2.2109440746660987
1800,40.0,6.0,20.0,0.8,5.0,-1,10,9,14.663921611895942,39.954971830906,1.4663921611895943,0.9,1.4318562981483203,3.23855066906689
7200,15.0,5.0,10.0,0.6,3.0,-1,197,196,292.9777912456934,470.2041927234806,1.4871969098766165,0.9949238578680203,0.4194780948308297,49.7613667923409
1800,40.0,6.0,20.0,0.6,2.0,-1,14,13,21.511794595969548,64.88797113091358,1.5365567568549676,0.9285714285714286,1.5648513763883922,3.6740031840933414
3600,40.0,5.0,10.0,0.8,2.0,-1,471,468,685.5739791913054,1072.9938298361533,1.4555710810855742,0.9936305732484076,0.3997131199453403,79.03063448082301
1800,40.0,4.0,20.0,0.4,5.0,-1,15,14,22.320433910934945,65.55619110667446,1.488028927395663,0.9333333333333333,1.5199327939837188,3.791688209695949
3600,40.0,6.0,5.0,0.8,5.0,-1,540,537,784.9577672554126,1235.505631590694,1.4536254949174308,0.9944444444444445,0.4186536612515635,80.68531850323139
1800,25.0,6.0,20.0,0.4,5.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
1800,25.0,4.0,20.0,0.4,3.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
3600,40.0,4.0,5.0,0.4,2.0,-1,647,641,1146.8022614488414,2162.9552248632262,1.7724919033212385,0.990726429675425,0.44904008683999563,100.40406291092658
1800,40.0,3.0,5.0,0.4,2.0,-1,615,610,1088.334512556216,2066.0939602369745,1.7696496139125462,0.991869918699187,0.47771717315920115,91.86582716886309
3600,40.0,4.0,10.0,0.6,2.0,-1,536,531,799.7311170590185,1294.9539253761175,1.4920356661548853,0.9906716417910447,0.4360540466162643,79.2175266280889
1800,25.0,6.0,20.0,0.6,3.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
1800,40.0,3.0,5.0,0.6,2.0,-1,613,608,998.9464383669971,1778.851410253699,1.6296026727030948,0.9918433931484503,0.49666473286174917,81.23602092714809
7200,15.0,6.0,20.0,0.8,2.0,-1,2,2,5.071476222021984,13.40032766808849,2.535738111010992,1.0,0.7351136870044693,4.878259363978181
3600,15.0,4.0,20.0,0.4,3.0,-1,2,2,3.355999861880772,6.783383131460547,1.677999930940386,1.0,1.0733198940617228,2.2109440746660987
7200,25.0,3.0,10.0,0.6,5.0,-1,315,312,465.9617010281016,752.0228746297826,1.4792434953273066,0.9904761904761905,0.44704286444443797,58.7280766545498
3600,25.0,6.0,10.0,0.4,3.0,-1,342,340,510.25427069029297,815.2457859703977,1.4919715517260028,0.9941520467836257,0.39779793406376596,69.36031742198678
1800,25.0,6.0,10.0,0.4,3.0,-1,362,359,542.6137002706068,885.6510984367242,1.4989328736757095,0.9917127071823204,0.44755285793860405,63.72240153711726
7200,25.0,6.0,20.0,0.6,3.0,-1,8,8,16.187472352842953,37.83723883020305,2.023434044105369,1.0,0.8521364900267846,6.716219528754852
1800,25.0,4.0,5.0,0.8,3.0,-1,374,371,550.2678475823953,886.8997443181095,1.4713044053005224,0.9919786096256684,0.45520002990434744,62.508064914824956
3600,25.0,4.0,20.0,0.4,3.0,-1,8,7,9.84544673712799,22.29856178693718,1.2306808421409987,0.875,1.2060537245338712,2.8861824353325702
7200,15.0,5.0,5.0,0.8,5.0,-1,206,205,298.1222256253679,467.20379000627304,1.4471952700260577,0.9951456310679612,0.417674836717888,49.7304550399774
3600,40.0,3.0,10.0,0.6,5.0,-1,536,531,800.0757432243994,1296.0473781086723,1.4926786254186555,0.9906716417910447,0.43619299827190383,79.22641759305121
3600,25.0,6.0,10.0,0.6,2.0,-1,339,337,503.8225392849345,802.3248790511566,1.4862021807815178,0.9941002949852508,0.3980080670252485,68.75208427262275
3600,40.0,6.0,5.0,0.4,2.0,-1,644,640,1097.6603285510407,1990.7607917532837,1.7044415039612433,0.9937888198757764,0.4317546580973197,100.18160907159367
1800,25.0,5.0,20.0,0.6,5.0,-1,2,2,5.280632580733879,15.402474427682026,2.6403162903669397,1.0,1.2082773693684536,3.0903261134016184
7200,15.0,3.0,10.0,0.4,3.0,-1,198,197,296.7238904533025,479.07672261842663,1.4986055073399116,0.9949494949494949,0.41790306982049713,50.45966443178696
3600,25.0,3.0,5.0,0.6,5.0,-1,399,397,664.354152530094,1178.4618813947059,1.6650480013285565,0.9949874686716792,0.42615591418085597,78.0449283251684
1800,40.0,3.0,10.0,0.4,3.0,-1,480,475,716.1294405150422,1181.0243489638458,1.4919363344063379,0.9895833333333334,0.48485371429095736,67.41556561330545
3600,15.0,3.0,5.0,0.8,3.0,-1,182,182,276.24355598166755,450.22193004804274,1.5178217361630086,1.0,0.41340424949840715,49.53150514342565
1800,15.0,6.0,10.0,0.6,3.0,-1,217,216,328.75499593279625,537.9635576329208,1.5149999812571255,0.9953917050691244,0.42979185830527394,51.925933180364666
7200,40.0,5.0,20.0,0.4,3.0,-1,20,17,24.442615316658486,57.323241895813226,1.2221307658329243,0.85,1.2019976731719713,4.547042861713287
3600,40.0,4.0,20.0,0.8,5.0,-1,15,15,24.141854480859255,50.04157913746497,1.609456965390617,1.0,0.8938801168341217,6.973418365621981
7200,25.0,6.0,20.0,0.8,3.0,-1,8,8,15.327299456649463,33.08592287884522,1.915912432081183,1.0,0.7290070839964794,7.433423913838169
7200,25.0,5.0,20.0,0.8,3.0,-1,9,9,15.676576050070484,33.20791701755701,1.7418417833411648,1.0,0.8589093253815305,6.083908039655173
7200,25.0,6.0,5.0,0.4,5.0,-1,381,378,648.7934222095614,1179.47357865211,1.702869874565778,0.9921259842519685,0.4432618483440697,74.98658872631813
1800,25.0,4.0,10.0,0.6,3.0,-1,361,358,541.932180686818,886.5003073571825,1.5011971764177785,0.9916897506925207,0.45016431537150303,63.36074490577753
1800,25.0,4.0,10.0,0.4,3.0,-1,362,359,545.8774646775544,896.2984162239491,1.5079487974518078,0.9917127071823204,0.45012509743911033,63.73935320357463
